[2013-04-26 19:05:42 GEX 6] Creating a Scheduler Engine...  	in GS::Gex::SchedulerEngine::SchedulerEngine(QObject*)  	in sources\scheduler_engine.cpp
[2013-04-26 19:06:26 GEX 7] Q2: 0.500167  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Q3: 0.500431  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Cpk computed: 4.59114  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 6] Auto detected distribution: Multi-Modal  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:06:26 GEX 7] Near low limit = 0.498260  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Near High limit = 0.502047  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Medium low limit = 0.497313  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Medium High limit = 0.502994  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Far low limit = 0.496367  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Far High limit = 0.503940  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Farest points found: [0.500717] [0.499621]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Near low limit = 0.498260  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Near High limit = 0.502047  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Medium low limit = 0.497313  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Medium High limit = 0.502994  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Far low limit = 0.496367  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Far High limit = 0.503940  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 6] Final distribution shape for test 609: Multi-Modal  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 6] Computing DPAT limits on Test 420 Site 5  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 6] Initial distribution shape: Gaussian  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Samples start after noise: 2.05126  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Samples end before noise: 2.33366  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Mean: 2.17429  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Sigma: 0.0743301  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Cpk: 2.39602  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Cpk Low: 2.39602  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Cpk High: 2.76116  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Kurtosis: 0.942996  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Skew: -0.419614  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Q1: 2.11814  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Q2: 2.18246  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:26 GEX 7] Q3: 2.2196  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Cpk computed: 2.39602  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Auto detected distribution: Gaussian  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:06:27 GEX 7] Near low limit = 1.728308  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Near High limit = 2.620269  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium low limit = 1.505318  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium High limit = 2.843259  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far low limit = 1.282328  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far High limit = 3.066250  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Farest points found: [1.943530] [2.333660]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] DPAT low limits[Medium] forced to its original low limit (1.640000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] DPAT high limits[Medium] forced to its original high limit (2.790000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] DPAT low limits[Far] forced to its original low limit (1.640000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] DPAT high limits[Far] forced to its original high limit (2.790000)  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Near low limit = 1.728308  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Near High limit = 2.620269  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium low limit = 1.640000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium High limit = 2.790000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far low limit = 1.640000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far High limit = 2.790000  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Final distribution shape for test 420: Gaussian  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Computing DPAT limits on Test 310 Site 5  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Initial distribution shape: Gaussian (Left tailed)  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Minimum samples required: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Valid samples found: 50  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Samples start after noise: -0.471422  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Samples end before noise: -0.459929  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Mean: -0.46721  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Sigma: 0.00333301  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Cpk: 16.7226  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Cpk Low: 43.2832  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Cpk High: 16.7226  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Kurtosis: -0.748652  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Skew: 0.728497  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Q1: -0.469923  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Q2: -0.468424  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Q3: -0.464426  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] High Cpk limit: 20  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Cpk computed: 16.7226  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] DPAT outlier rule: Smart & Adaptive  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Auto detected distribution: Gaussian (Left tailed)  	in int GexTbPatDialog::ComputeSmartLimits_AutoDetect(CPatDefinition*, CTest*, CTestPatDynamicLimits&)  	in sources\pat_algo_smart.cpp
[2013-04-26 19:06:27 GEX 7] Near low limit = -0.490541  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Near High limit = -0.447212  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium low limit = -0.500540  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium High limit = -0.437213  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far low limit = -0.513872  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far High limit = -0.427214  	in void GexTbPatDialog::UpdatePatLimits(CPatDefinition*, CTest*, double, CTestPatDynamicLimits&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Iteration# 1  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Farest points found: [-0.459929] [-0.471797]  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] No outliers detected  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Near low limit = -0.490541  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Near High limit = -0.447212  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium low limit = -0.500540  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Medium High limit = -0.437213  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far low limit = -0.513872  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 7] Far High limit = -0.427214  	in void CPatDefinition::setDynamicLimitsSet(int, CTestPatDynamicLimits&, CTest*)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Final distribution shape for test 310: Gaussian (Left tailed)  	in void GexTbPatDialog::ComputeDynamicPatLimits(CPatDefinition*, CTest*, int, GS::Gex::GsQaDump&)  	in sources\patman_lib.cpp
[2013-04-26 19:06:27 GEX 6] Creating buffer to send PAT limits to GTL for site 5  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 421 (IlimSCerr), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = -0.23526  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = 0.15941  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = -0.23526  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = 0.15941  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 410 (Ibias_pre), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = 5.5e-07  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = 7.69472e-07  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = 5.5e-07  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = 7.69472e-07  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 311 (PIN2 IN2), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = -0.487605  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = -0.4439  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = -0.487605  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = -0.4439  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 620 (TM_CHECK), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = 9.25159e-07  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = 1.0964e-06  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = 9.25159e-07  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = 1.0964e-06  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 411 (Ibias_err), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = -0.96614  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = -0.225428  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = -0.96614  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = -0.225428  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 312 (PIN26 POK), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = -0.9  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = -0.3  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = -0.9  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = -0.3  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 301 (PIN1 IN1), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = -0.470722  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 1 = -0.439642  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 2 = -0.470722  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] High limit 2 = -0.439642  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Adding limits for site 5, test 621 (V_DO_TM), severity 0  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
[2013-04-26 19:06:27 GEX 6] Low limit 1 = 0.0542655  	in void Gtm_TesterWindow::clientPatInit_Dynamic(CSiteTestResults*)  	in sources\gtm\gtm_testerwindow.cpp
